timestamp,A01,A02,A03,A04,A05,A06,cp
3/6/17 10:00,61.999,365.34,0.958,205.74,0.958,205.74,0
3/6/17 10:30,63.279,350.64,0.98,224.399,0.98,224.399,0
3/6/17 11:00,61.839,342.779,0.963,233.94,0.963,233.94,0
3/6/17 11:30,62.956,344.159,0.966,231.78,0.966,231.78,0
3/6/17 12:00,62.799,343.56,0.968,236.94,0.968,236.94,0
3/6/17 12:30,63.2,333.66,1.084,235.32,1.084,235.32,0
3/6/17 13:00,63.118,330.48,0.973,235.68,0.973,235.68,0
3/6/17 13:30,63.199,332.819,1.84,243.72,1.84,243.72,0
3/6/17 14:00,63.678,318.42,0.974,233.159,0.974,233.159,0
3/6/17 14:30,71.76,320.34,0.974,236.88,0.974,236.88,0
3/6/17 15:00,63.119,311.819,0.973,232.14,0.973,232.14,0
3/6/17 15:30,63.359,313.739,0.967,235.02,0.967,235.02,0
3/6/17 16:00,62.639,303.9,1.078,230.819,1.078,230.819,0
3/6/17 16:30,63.519,270.659,1.06,227.34,1.06,227.34,0
3/6/17 17:00,60.319,222.54,1.896,181.38,1.896,181.38,0
3/6/17 17:30,43.678,176.16,1.051,143.7,1.051,143.7,0
3/6/17 18:00,35.84,122.219,0.937,136.26,0.937,136.26,0
3/6/17 18:30,35.04,78.6,1.043,132.78,1.043,132.78,0
3/6/17 19:00,34.159,69.18,1.511,136.14,1.511,136.14,0
3/6/17 19:30,35.28,68.46,0.94,136.98,0.94,136.98,0
3/6/17 20:00,34.879,66.42,0.939,134.76,0.939,134.76,0
3/6/17 20:30,34.16,64.62,0.941,133.139,0.941,133.139,0
3/6/17 21:00,35.04,60.899,0.95,128.999,0.95,128.999,0
3/6/17 21:30,27.039,62.7,0.958,129.059,0.958,129.059,0
3/6/17 22:00,24.64,60.12,0.951,121.26,0.951,121.26,0
3/6/17 22:30,24.56,61.259,0.947,114,0.947,114,0
3/6/17 23:00,24.4,57.24,0.944,105.719,0.944,105.719,0
3/6/17 23:30,24.559,58.98,0.948,100.14,0.948,100.14,0
4/6/17 0:00,24,61.319,0.944,94.799,0.944,94.799,0
4/6/17 0:30,23.839,79.14,1.92,88.08,1.92,88.08,0
4/6/17 1:00,24.319,77.22,0.951,79.68,0.951,79.68,0
4/6/17 1:30,24.32,67.44,0.946,70.74,0.946,70.74,0
4/6/17 2:00,24.48,66.78,0.947,70.86,0.947,70.86,0
4/6/17 2:30,13.44,66.359,0.946,68.34,0.946,68.34,0
4/6/17 3:00,4.4,67.26,0.965,61.5,0.965,61.5,0
4/6/17 3:30,4.159,69.959,1.595,60.84,1.595,60.84,0
4/6/17 4:00,3.919,89.04,0.946,61.859,0.946,61.859,0
4/6/17 4:30,4.08,82.2,0.941,62.34,0.941,62.34,0
4/6/17 5:00,4.08,83.16,0.936,62.519,0.936,62.519,0
4/6/17 5:30,4.079,90.719,0.932,62.82,0.932,62.82,0
4/6/17 6:00,3.999,87.72,0.93,72.72,0.93,72.72,0
4/6/17 6:30,4,97.019,0.934,76.08,0.934,76.08,0
4/6/17 7:00,46.398,115.499,0.948,78.78,0.948,78.78,0
4/6/17 7:30,62.8,121.679,1.047,78.78,1.047,78.78,0
4/6/17 8:00,55.999,141.9,1.831,76.98,1.831,76.98,0
4/6/17 8:30,56.238,192.779,0.936,94.259,0.936,94.259,0
4/6/17 9:00,61.599,265.62,0.953,115.44,0.953,115.44,0
4/6/17 9:30,78.319,299.999,0.946,146.819,0.946,146.819,0
4/6/17 10:00,79.759,328.92,0.937,186.78,0.937,186.78,0
4/6/17 10:30,79.519,328.08,0.94,209.04,0.94,209.04,0
4/6/17 11:00,79.119,324.9,0.947,217.26,0.947,217.26,0
4/6/17 11:30,78.72,334.08,0.949,216.9,0.949,216.9,0
4/6/17 12:00,77.279,334.92,1.01,221.999,1.01,221.999,0
4/6/17 12:30,61.919,327.24,1.623,224.1,1.623,224.1,0
4/6/17 13:00,62.8,320.04,0.953,227.459,0.953,227.459,0
4/6/17 13:30,63.359,321.84,0.953,224.04,0.953,224.04,0
4/6/17 14:00,63.359,316.68,0.951,223.379,0.951,223.379,0
4/6/17 14:30,71.68,304.32,0.947,223.799,0.947,223.799,0
4/6/17 15:00,63.12,309.54,0.947,223.02,0.947,223.02,0
4/6/17 15:30,62.398,301.919,1.884,215.219,1.884,215.219,0
4/6/17 16:00,62.079,286.26,0.943,221.338,0.943,221.338,0
4/6/17 16:30,63.119,263.759,1.185,210.36,1.185,210.36,0
4/6/17 17:00,59.998,177.12,0.714,159.6,0.714,159.6,0
4/6/17 17:30,56.638,112.62,0.708,122.76,0.708,122.76,0
4/6/17 18:00,37.28,88.26,0.706,132.96,0.706,132.96,0
4/6/17 18:30,34.96,79.38,0.72,131.1,0.72,131.1,0
4/6/17 19:00,34.32,71.58,0.713,131.04,0.713,131.04,0
4/6/17 19:30,34.399,66.42,0.715,128.04,0.715,128.04,0
4/6/17 20:00,34.399,66.72,0.709,123.12,0.709,123.12,0
4/6/17 20:30,34,63.06,0.711,119.94,0.711,119.94,0
4/6/17 21:00,27.039,61.56,0.711,117.96,0.711,117.96,0
4/6/17 21:30,25.278,59.1,0.716,110.879,0.716,110.879,0
4/6/17 22:00,24.959,58.62,1.397,108.119,1.397,108.119,0
4/6/17 22:30,24.88,56.64,1.115,105.718,1.115,105.718,0
4/6/17 23:00,24.08,55.86,1.286,92.22,1.286,92.22,0
4/6/17 23:30,23.839,59.759,0.713,84.48,0.713,84.48,0
5/6/17 0:00,24.48,58.32,0.708,73.62,0.708,73.62,0
5/6/17 0:30,13.52,77.879,0.709,68.58,0.709,68.58,0
5/6/17 1:00,4.08,77.16,0.709,66.54,0.709,66.54,0
5/6/17 1:30,4.319,63.72,0.713,63.48,0.713,63.48,0
5/6/17 2:00,3.92,67.56,0.713,67.14,0.713,67.14,0
5/6/17 2:30,4,65.158,0.713,68.46,0.713,68.46,0
5/6/17 3:00,4.08,67.62,0.713,63.24,0.713,63.24,0
5/6/17 3:30,4.08,70.74,0.713,61.92,0.713,61.92,0
5/6/17 4:00,3.84,87.54,0.766,61.198,0.766,61.198,0
5/6/17 4:30,4,79.56,0.722,61.919,0.722,61.919,0
5/6/17 5:00,4.24,86.82,0.717,64.559,0.717,64.559,0
5/6/17 5:30,4.24,79.92,0.719,71.34,0.719,71.34,0
5/6/17 6:00,3.599,105.18,1.777,81.12,1.777,81.12,0
5/6/17 6:30,13.44,130.86,1.593,77.339,1.593,77.339,0
5/6/17 7:00,58.4,131.88,1.186,82.26,1.186,82.26,0
5/6/17 7:30,59.44,159.719,1.079,100.86,1.079,100.86,0
5/6/17 8:00,61.678,242.76,5.337,118.019,5.337,118.019,0
5/6/17 8:30,64.88,283.319,6.329,150.3,6.329,150.3,0
5/6/17 9:00,76.16,338.64,6.211,191.279,6.211,191.279,0
5/6/17 9:30,79.04,346.319,7.235,196.92,7.235,196.92,0
5/6/17 10:00,78.96,349.979,7.317,207.18,7.317,207.18,0
5/6/17 10:30,71.44,356.52,6.143,231.42,6.143,231.42,0
5/6/17 11:00,62.239,334.26,6.835,218.7,6.835,218.7,0
5/6/17 11:30,62.4,342.6,5.855,223.379,5.855,223.379,0
5/6/17 12:00,71.359,336.18,6.016,222.779,6.016,222.779,0
5/6/17 12:30,63.36,326.758,8.108,225.359,8.108,225.359,0
5/6/17 13:00,105.439,324.48,6.083,227.759,6.083,227.759,0
5/6/17 13:30,200.079,320.4,7.002,230.76,7.002,230.76,0
5/6/17 14:00,98.16,308.88,5.918,230.219,5.918,230.219,0
5/6/17 14:30,107.759,313.26,6.996,227.16,6.996,227.16,0
5/6/17 15:00,80.88,303.18,6.815,221.819,6.815,221.819,0
5/6/17 15:30,65.12,297.84,6.854,222.3,6.854,222.3,0
5/6/17 16:00,63.68,296.04,5.959,222.779,5.959,222.779,0
5/6/17 16:30,64.8,280.5,5.879,216.779,5.879,216.779,0
5/6/17 17:00,62.319,266.399,5.979,216.3,5.979,216.3,0
5/6/17 17:30,66.479,199.56,1.689,167.16,1.689,167.16,0
5/6/17 18:00,51.519,124.198,1.197,128.999,1.197,128.999,0
5/6/17 18:30,37.6,116.76,1.661,127.439,1.661,127.439,0
5/6/17 19:00,35.2,90.96,1.009,127.199,1.009,127.199,0
5/6/17 19:30,34.799,82.14,0.98,129.54,0.98,129.54,0
5/6/17 20:00,35.92,74.94,0.968,123.12,0.968,123.12,0
5/6/17 20:30,34.8,64.68,1.732,116.699,1.732,116.699,0
5/6/17 21:00,35.52,67.38,0.972,111.54,0.972,111.54,0
5/6/17 21:30,26.879,69.84,0.975,110.699,0.975,110.699,0
5/6/17 22:00,24.479,66.24,0.982,105.718,0.982,105.718,0
5/6/17 22:30,25.119,60.48,0.98,97.56,0.98,97.56,0
5/6/17 23:00,24.8,59.64,0.956,84.6,0.956,84.6,0
5/6/17 23:30,25.2,61.319,0.963,82.08,0.963,82.08,0
6/6/17 0:00,24.799,60.719,0.984,73.44,0.984,73.44,0
6/6/17 0:30,13.68,77.7,1.601,68.4,1.601,68.4,0
6/6/17 1:00,3.759,81,0.965,66.66,0.965,66.66,0
6/6/17 1:30,4.4,67.68,0.967,63.36,0.967,63.36,0
6/6/17 2:00,3.76,66.66,0.967,65.58,0.967,65.58,0
6/6/17 2:30,4.239,65.099,0.966,64.26,0.966,64.26,0
6/6/17 3:00,4.4,69.06,0.967,65.52,0.967,65.52,0
6/6/17 3:30,4.72,68.52,0.966,71.22,0.966,71.22,0
6/6/17 4:00,4.4,89.22,0.963,70.74,0.963,70.74,0
6/6/17 4:30,4.32,83.22,1.798,68.34,1.798,68.34,0
6/6/17 5:00,4.4,85.44,0.953,65.88,0.953,65.88,0
6/6/17 5:30,4.719,86.7,0.955,66.06,0.955,66.06,0
6/6/17 6:00,4.64,106.319,1.016,75.24,1.016,75.24,0
6/6/17 6:30,4.88,116.699,1.048,73.44,1.048,73.44,0
6/6/17 7:00,46.719,126.6,1.518,71.04,1.518,71.04,0
6/6/17 7:30,65.759,155.94,1.345,84.659,1.345,84.659,0
6/6/17 8:00,61.519,222.959,5.405,109.08,5.405,109.08,0
6/6/17 8:30,64.16,272.16,5.991,151.44,5.991,151.44,0
6/6/17 9:00,66.399,328.26,6.746,198.899,6.746,198.899,0
6/6/17 9:30,62.799,341.399,5.842,206.999,5.842,206.999,0
6/6/17 10:00,71.999,327.72,6.049,221.46,6.049,221.46,0
6/6/17 10:30,81.44,338.459,7.356,236.459,7.356,236.459,0
6/6/17 11:00,80.639,336.78,5.979,242.998,5.979,242.998,0
6/6/17 11:30,81.92,328.5,5.869,242.459,5.869,242.459,0
6/6/17 12:00,68.079,330.18,7.367,241.2,7.367,241.2,0
6/6/17 12:30,81.6,320.88,6.536,242.88,6.536,242.88,0
6/6/17 13:00,80.08,316.019,6.162,244.919,6.162,244.919,0
6/6/17 13:30,66.8,323.579,7.043,248.82,7.043,248.82,0
6/6/17 14:00,63.84,312.9,6.109,248.219,6.109,248.219,0
6/6/17 14:30,73.2,311.94,6.797,245.639,6.797,245.639,0
6/6/17 15:00,63.44,298.62,6.001,239.4,6.001,239.4,0
6/6/17 15:30,63.679,299.46,6.888,239.699,6.888,239.699,0
6/6/17 16:00,62.719,286.08,6.019,237.479,6.019,237.479,0
6/6/17 16:30,64.079,283.5,6.827,225.96,6.827,225.96,0
6/6/17 17:00,62.48,269.64,6.32,222.479,6.32,222.479,0
6/6/17 17:30,60.559,203.46,1.739,171.72,1.739,171.72,0
6/6/17 18:00,52.319,138.3,1.162,146.279,1.162,146.279,0
6/6/17 18:30,37.12,119.699,1.772,134.88,1.772,134.88,0
6/6/17 19:00,35.44,84.12,0.998,143.28,0.998,143.28,0
6/6/17 19:30,34.8,78.36,1.96,140.52,1.96,140.52,0
6/6/17 20:00,35.28,73.32,0.993,127.14,0.993,127.14,0
6/6/17 20:30,34.879,64.32,0.988,131.58,0.988,131.58,0
6/6/17 21:00,35.36,64.08,1.646,114.179,1.646,114.179,0
6/6/17 21:30,27.76,62.4,0.99,109.199,0.99,109.199,0
6/6/17 22:00,25.919,60.899,0.994,108.54,0.994,108.54,0
6/6/17 22:30,24.72,58.32,0.988,97.26,0.988,97.26,0
6/6/17 23:00,24.08,59.819,0.991,93.3,0.991,93.3,0
6/6/17 23:30,24.8,61.559,1.002,85.38,1.002,85.38,0
7/6/17 0:00,24.799,60.96,1.642,74.04,1.642,74.04,0
7/6/17 0:30,14.158,63.839,0.982,69.36,0.982,69.36,0
7/6/17 1:00,4.08,83.94,0.98,65.94,0.98,65.94,0
7/6/17 1:30,4.56,73.8,0.979,62.04,0.979,62.04,0
7/6/17 2:00,4.08,66.059,0.979,61.44,0.979,61.44,0
7/6/17 2:30,4.16,65.579,1.457,60.3,1.457,60.3,0
7/6/17 3:00,4.08,67.32,2.067,67.199,2.067,67.199,0
7/6/17 3:30,4.16,74.04,0.978,69.6,0.978,69.6,0
7/6/17 4:00,4.08,86.039,0.976,70.02,0.976,70.02,0
7/6/17 4:30,4.24,78.419,0.973,67.5,0.973,67.5,0
7/6/17 5:00,4.4,84.42,0.966,65.22,0.966,65.22,0
7/6/17 5:30,4.799,91.619,0.977,66.84,0.977,66.84,0
7/6/17 6:00,4.32,96.36,1.706,76.679,1.706,76.679,0
7/6/17 6:30,13.52,123.598,1.166,86.58,1.166,86.58,0
7/6/17 7:00,57.76,120.239,1.517,92.218,1.517,92.218,0
7/6/17 7:30,59.519,149.76,1.392,104.52,1.392,104.52,0
7/6/17 8:00,61.519,232.92,5.311,119.28,5.311,119.28,0
7/6/17 8:30,64.72,279.54,5.89,157.8,5.89,157.8,0
7/6/17 9:00,79.44,342.54,6.901,198.36,6.901,198.36,0
7/6/17 9:30,80.72,340.68,5.961,205.56,5.961,205.56,0
7/6/17 10:00,80.079,338.7,7.095,211.26,7.095,211.26,0
7/6/17 10:30,79.999,331.86,6.709,236.1,6.709,236.1,0
7/6/17 11:00,74.72,335.58,6.09,227.1,6.09,227.1,0
7/6/17 11:30,63.6,336.12,6.045,226.499,6.045,226.499,0
7/6/17 12:00,72.319,321.9,7.018,232.619,7.018,232.619,0
7/6/17 12:30,65.12,318.24,6.676,235.379,6.676,235.379,0
7/6/17 13:00,63.52,325.08,6.408,236.88,6.408,236.88,0
7/6/17 13:30,65.759,317.52,6.769,237.24,6.769,237.24,0
7/6/17 14:00,63.92,315,6.786,237.539,6.786,237.539,0
7/6/17 14:30,65.2,312.779,5.838,229.74,5.838,229.74,0
7/6/17 15:00,63.439,307.08,6.514,230.52,6.514,230.52,0
7/6/17 15:30,64.4,296.219,6.126,226.14,6.126,226.14,0
7/6/17 16:00,63.44,284.82,6.019,226.079,6.019,226.079,0
7/6/17 16:30,63.44,276.36,6.329,220.92,6.329,220.92,0
7/6/17 17:00,62.639,265.079,6.549,213.719,6.549,213.719,0
7/6/17 17:30,63.839,205.38,1.854,168.479,1.854,168.479,0
7/6/17 18:00,51.84,148.32,1.169,131.1,1.169,131.1,0
7/6/17 18:30,37.278,140.28,1.052,125.519,1.052,125.519,0
7/6/17 19:00,34.24,100.86,0.998,137.76,0.998,137.76,0
7/6/17 19:30,35.36,86.46,1.111,137.88,1.111,137.88,0
7/6/17 20:00,34.8,86.88,1.874,129.36,1.874,129.36,0
7/6/17 20:30,35.68,81.3,0.948,125.759,0.948,125.759,0
7/6/17 21:00,34.239,71.46,0.937,115.68,0.937,115.68,0
7/6/17 21:30,28.24,60.42,0.939,109.86,0.939,109.86,0
7/6/17 22:00,24.64,62.16,1.553,107.76,1.553,107.76,0
7/6/17 22:30,25.04,57.239,0.946,100.26,0.946,100.26,0
7/6/17 23:00,24.559,58.98,0.959,100.679,0.959,100.679,0
7/6/17 23:30,24.32,60.24,0.946,89.34,0.946,89.34,0
8/6/17 0:00,24.64,59.34,0.934,70.74,0.934,70.74,0
8/6/17 0:30,13.28,79.32,0.935,77.279,0.935,77.279,0
8/6/17 1:00,3.92,77.64,0.935,70.32,0.935,70.32,0
8/6/17 1:30,3.919,67.62,0.927,66.66,0.927,66.66,0
8/6/17 2:00,3.999,65.82,0.928,63.12,0.928,63.12,0
8/6/17 2:30,3.919,63.78,0.932,72.54,0.932,72.54,0
8/6/17 3:00,3.919,67.74,0.927,75.84,0.927,75.84,0
8/6/17 3:30,4.32,68.76,1.612,73.02,1.612,73.02,0
8/6/17 4:00,4.078,84.06,0.706,70.14,0.706,70.14,0
8/6/17 4:30,4.08,79.56,0.702,66.54,0.702,66.54,0
8/6/17 5:00,4.16,86.16,0.702,66.36,0.702,66.36,0
8/6/17 5:30,4.159,89.819,0.709,75.78,0.709,75.78,0
8/6/17 6:00,4.24,104.76,0.846,84.719,0.846,84.719,0
8/6/17 6:30,14.079,128.159,1.476,80.1,1.476,80.1,0
8/6/17 7:00,58.319,133.5,1.39,85.139,1.39,85.139,0
8/6/17 7:30,62,161.759,1.135,101.94,1.135,101.94,0
8/6/17 8:00,64.398,232.679,5.352,125.04,5.352,125.04,0
8/6/17 8:30,65.44,285.06,5.981,160.02,5.981,160.02,0
8/6/17 9:00,79.36,346.619,6.869,200.878,6.869,200.878,0
8/6/17 9:30,79.76,340.079,6.266,202.2,6.266,202.2,0
8/6/17 10:00,79.599,347.82,6.04,204,6.04,204,0
8/6/17 10:30,79.759,345.9,6.78,222.78,6.78,222.78,0
8/6/17 11:00,79.199,353.219,7.307,236.58,7.307,236.58,0
8/6/17 11:30,66.638,332.04,5.928,233.64,5.928,233.64,0
8/6/17 12:00,62.318,335.399,6.172,234.6,6.172,234.6,0
8/6/17 12:30,63.037,329.22,7.094,232.919,7.094,232.919,0
8/6/17 13:00,59.119,331.14,6.395,237.36,6.395,237.36,0
8/6/17 13:30,174.159,328.86,6.417,231.78,6.417,231.78,0
8/6/17 14:00,135.52,310.98,6.092,234.6,6.092,234.6,0
8/6/17 14:30,127.28,309.9,6.852,228.239,6.852,228.239,0
8/6/17 15:00,62.637,309.48,5.973,222.66,5.973,222.66,0
8/6/17 15:30,64.159,303.36,6.057,228.3,6.057,228.3,0
8/6/17 16:00,63.12,295.86,7.807,228.479,7.807,228.479,0
8/6/17 16:30,99.36,297.72,6.028,218.4,6.028,218.4,0
8/6/17 17:00,99.44,292.14,6.061,216.538,6.061,216.538,0
8/6/17 17:30,79.92,292.5,1.712,214.92,1.712,214.92,0
8/6/17 18:00,78.88,290.4,1.039,214.198,1.039,214.198,0
8/6/17 18:30,79.2,276.48,1.09,218.1,1.09,218.1,0
8/6/17 19:00,79.2,281.4,1.688,226.8,1.688,226.8,0
8/6/17 19:30,67.519,257.04,1.048,229.079,1.048,229.079,0
8/6/17 20:00,75.52,241.139,1.065,216.839,1.065,216.839,0
8/6/17 20:30,52.639,216.84,1.016,210.24,1.016,210.24,0
8/6/17 21:00,42.399,129.3,1.175,158.159,1.175,158.159,0
8/6/17 21:30,28.079,105.539,1.708,114.66,1.708,114.66,0
8/6/17 22:00,25.68,77.52,1.012,108.419,1.012,108.419,0
8/6/17 22:30,24.959,66,1.014,113.22,1.014,113.22,0
8/6/17 23:00,24.8,63.839,1.007,103.68,1.007,103.68,0
8/6/17 23:30,24.88,62.88,1.013,94.74,1.013,94.74,0
9/6/17 0:00,24.559,60.9,1.039,89.76,1.039,89.76,0
9/6/17 0:30,13.04,79.8,1.045,74.76,1.045,74.76,0
9/6/17 1:00,3.759,77.4,0.689,72.12,0.689,72.12,0
9/6/17 1:30,4.24,67.86,0.691,70.86,0.691,70.86,0
9/6/17 2:00,4.48,67.44,0.692,69.12,0.692,69.12,0
9/6/17 2:30,4.48,62.219,0.692,71.1,0.692,71.1,0
9/6/17 3:00,4.32,69.72,0.693,65.999,0.693,65.999,0
9/6/17 3:30,4.32,70.14,1.346,67.92,1.346,67.92,0
9/6/17 4:00,4.159,83.58,0.69,64.98,0.69,64.98,0
9/6/17 4:30,4.4,83.4,1.279,69.6,1.279,69.6,0
9/6/17 5:00,4.32,84.899,0.997,71.22,0.997,71.22,0
9/6/17 5:30,4.959,88.56,0.69,74.88,0.69,74.88,0
9/6/17 6:00,4.72,91.8,0.834,75.239,0.834,75.239,0
9/6/17 6:30,14.239,110.698,1.011,78.54,1.011,78.54,0
9/6/17 7:00,58.079,118.86,1.013,79.44,1.013,79.44,0
9/6/17 7:30,63.6,135.179,1.014,95.88,1.014,95.88,0
9/6/17 8:00,64.479,208.14,5.227,114.659,5.227,114.659,0
9/6/17 8:30,65.679,273.48,5.961,154.44,5.961,154.44,0
9/6/17 9:00,78.239,353.76,7.292,193.08,7.292,193.08,0
9/6/17 9:30,80.4,358.56,5.876,200.759,5.876,200.759,0
9/6/17 10:00,79.759,340.02,6.09,216.599,6.09,216.599,0
9/6/17 10:30,64.319,338.52,6.042,246.24,6.042,246.24,0
9/6/17 11:00,63.76,340.74,6.366,244.32,6.366,244.32,0
9/6/17 11:30,64.879,343.92,6.278,237.059,6.278,237.059,0
9/6/17 12:00,73.84,319.56,6.295,243.36,6.295,243.36,0
9/6/17 12:30,66.4,331.919,6.479,240.539,6.479,240.539,0
9/6/17 13:00,64.96,328.139,6.743,240.72,6.743,240.72,0
9/6/17 13:30,66.079,329.399,5.993,239.759,5.993,239.759,0
9/6/17 14:00,65.44,322.92,10.414,235.56,10.414,235.56,0
9/6/17 14:30,67.52,321,12.06,229.02,12.06,229.02,0
9/6/17 15:00,65.039,315.84,9.626,227.52,9.626,227.52,0
9/6/17 15:30,65.839,309.24,10.028,221.16,10.028,221.16,0
9/6/17 16:00,64.479,296.759,5.855,225,5.855,225,0
9/6/17 16:30,64.64,307.979,6.776,229.5,6.776,229.5,0
9/6/17 17:00,63.68,308.399,6.486,232.14,6.486,232.14,0
9/6/17 17:30,68.559,301.68,2.348,232.02,2.348,232.02,0
9/6/17 18:00,63.279,292.499,1.241,238.5,1.241,238.5,0
9/6/17 18:30,63.199,302.82,1.96,235.68,1.96,235.68,0
9/6/17 19:00,62.8,286.44,1.792,240.119,1.792,240.119,0
9/6/17 19:30,62.718,265.86,1.083,241.5,1.083,241.5,0
9/6/17 20:00,63.437,245.519,1.064,232.139,1.064,232.139,0
9/6/17 20:30,51.358,236.28,1.067,225.96,1.067,225.96,0
9/6/17 21:00,42.16,159.3,1.772,178.98,1.772,178.98,0
9/6/17 21:30,28.239,110.46,1.13,131.76,1.13,131.76,0
9/6/17 22:00,25.758,75.84,0.884,120.48,0.884,120.48,0
9/6/17 22:30,20.64,70.38,0.734,109.859,0.734,109.859,0
9/6/17 23:00,23.199,70.08,1.324,106.92,1.324,106.92,0
9/6/17 23:30,24.64,70.14,1.754,103.439,1.754,103.439,0
10/6/17 0:00,24.56,85.8,0.82,94.5,0.82,94.5,0
10/6/17 0:30,25.038,75.42,0.711,79.44,0.711,79.44,0
10/6/17 1:00,24.96,66.96,1.437,76.86,1.437,76.86,0
10/6/17 1:30,25.12,65.76,0.712,71.46,0.712,71.46,0
10/6/17 2:00,24.72,68.4,0.709,71.46,0.709,71.46,0
10/6/17 2:30,13.76,71.76,0.71,69.9,0.71,69.9,0
10/6/17 3:00,4,70.8,0.711,65.04,0.711,65.04,0
10/6/17 3:30,4.08,72.18,1.39,63.779,1.39,63.779,0
10/6/17 4:00,4.32,84.84,0.711,63.54,0.711,63.54,0
10/6/17 4:30,3.92,88.68,0.711,66.66,0.711,66.66,0
10/6/17 5:00,4.079,89.1,0.708,66.84,0.708,66.84,0
10/6/17 5:30,4.08,86.94,0.706,72.42,0.706,72.42,0
10/6/17 6:00,4.159,96.84,1.44,79.139,1.44,79.139,0
10/6/17 6:30,4.16,115.74,1.558,76.019,1.558,76.019,0
10/6/17 7:00,45.84,126.419,0.701,73.8,0.701,73.8,0
10/6/17 7:30,65.119,134.7,0.7,85.379,0.7,85.379,0
10/6/17 8:00,64.8,215.82,0.825,107.7,0.825,107.7,0
10/6/17 8:30,65.84,290.58,1.871,146.46,1.871,146.46,0
10/6/17 9:00,78.32,339.54,1.032,194.94,1.032,194.94,0
10/6/17 9:30,80.399,333,1.128,197.64,1.128,197.64,0
10/6/17 10:00,79.279,321.839,1.356,210.179,1.356,210.179,0
10/6/17 10:30,79.92,328.2,1.624,218.94,1.624,218.94,0
10/6/17 11:00,78.96,324.06,1.143,240.539,1.143,240.539,0
10/6/17 11:30,79.6,340.98,1.138,238.439,1.138,238.439,0
10/6/17 12:00,75.76,318.9,1.152,241.38,1.152,241.38,0
10/6/17 12:30,62.959,333,1.962,240.958,1.962,240.958,0
10/6/17 13:00,63.92,328.98,1.92,232.44,1.92,232.44,0
10/6/17 13:30,64.48,321.719,1.039,241.199,1.039,241.199,0
10/6/17 14:00,63.439,309.839,1.085,239.099,1.085,239.099,0
10/6/17 14:30,73.039,303.78,1.14,241.86,1.14,241.86,0
10/6/17 15:00,64.4,298.499,1.827,240.48,1.827,240.48,0
10/6/17 15:30,65.759,288.24,0.903,237.06,0.903,237.06,0
10/6/17 16:00,64.24,286.98,0.721,237.6,0.721,237.6,0
10/6/17 16:30,63.76,273.24,0.724,232.74,0.724,232.74,0
10/6/17 17:00,61.519,223.32,0.72,179.52,0.72,179.52,0
10/6/17 17:30,43.919,173.7,1.407,143.28,1.407,143.28,0
10/6/17 18:00,36.24,120.48,0.737,138.42,0.737,138.42,0
10/6/17 18:30,35.439,80.04,0.732,135.24,0.732,135.24,0
10/6/17 19:00,34.4,70.26,0.734,135.96,0.734,135.96,0
10/6/17 19:30,35.119,67.08,1.669,133.68,1.669,133.68,0
10/6/17 20:00,34.719,63.9,0.736,130.62,0.736,130.62,0
10/6/17 20:30,34.72,64.439,1.386,133.8,1.386,133.8,0
10/6/17 21:00,34.64,62.82,0.736,132.72,0.736,132.72,0
10/6/17 21:30,27.52,59.82,0.731,123.78,0.731,123.78,0
10/6/17 22:00,24.64,58.139,0.733,113.279,0.733,113.279,0
10/6/17 22:30,25.44,57.959,0.737,107.82,0.737,107.82,0
10/6/17 23:00,25.04,59.28,1.229,105.539,1.229,105.539,0
10/6/17 23:30,24.8,59.52,0.885,101.399,0.885,101.399,0
11/6/17 0:00,23.839,60.36,0.736,86.7,0.736,86.7,0
11/6/17 0:30,24.4,76.619,0.729,77.46,0.729,77.46,0
11/6/17 1:00,24.56,79.38,0.731,71.16,0.731,71.16,0
11/6/17 1:30,24.4,69.96,0.732,72.18,0.732,72.18,0
11/6/17 2:00,24.8,64.92,1.408,71.76,1.408,71.76,0
11/6/17 2:30,14.4,66.3,0.733,70.02,0.733,70.02,0
11/6/17 3:00,4.159,64.379,1.662,67.26,1.662,67.26,0
11/6/17 3:30,4.159,70.079,0.736,65.64,0.736,65.64,0
11/6/17 4:00,3.999,84.779,0.735,67.319,0.735,67.319,0
11/6/17 4:30,4.16,81.059,0.934,65.1,0.934,65.1,0
11/6/17 5:00,3.999,85.92,1.2,72.66,1.2,72.66,0
11/6/17 5:30,4.24,85.799,0.731,73.739,0.731,73.739,0
11/6/17 6:00,4.479,86.7,0.728,76.26,0.728,76.26,0
11/6/17 6:30,4.32,93.66,0.725,75.48,0.725,75.48,0
11/6/17 7:00,44.24,117.66,0.725,74.579,0.725,74.579,0
11/6/17 7:30,62.479,115.14,1.397,73.979,1.397,73.979,0
11/6/17 8:00,56.88,151.44,0.727,78.899,0.727,78.899,0
11/6/17 8:30,58.639,189.3,0.725,93.359,0.725,93.359,0
11/6/17 9:00,65.44,252.78,0.72,118.14,0.72,118.14,0
11/6/17 9:30,83.52,282.78,0.722,154.38,0.722,154.38,0
11/6/17 10:00,88.32,305.16,0.725,197.219,0.725,197.219,0
11/6/17 10:30,88,313.8,2.327,205.32,2.327,205.32,0
11/6/17 11:00,88.16,323.94,0.734,219.959,0.734,219.959,0
11/6/17 11:30,86.32,327.539,0.797,220.86,0.797,220.86,0
11/6/17 12:00,65.6,315.659,0.913,227.1,0.913,227.1,0
